运单编号,签收省份,重量,价格
400984363768,浙江省,0.2,3.7
401034729692,浙江省,0.25,3.7
401008251466,安徽省,0.5,3.7
400977891252,江苏省,0.7,3.7
401007850986,江苏省,0.9,3.7
401336168755,四川省,0.2,5.6
401351222310,重庆,0.2,5.6
401146233866,陕西省,0.2,5.6
401159299543,陕西省,0.2,5.6
400956323999,江苏省,0.2,3.7
401034922733,浙江省,0.2,3.7
401022655218,安徽省,0.2,3.7
401022293176,安徽省,0.45,3.7
401325634766,上海,0.2,3.7
401032178302,江苏省,0.95,3.7
401193899816,陕西省,0.2,5.6
401324058756,上海,0.2,3.7
401008251547,浙江省,0.2,3.7
401188487660,上海,0.2,3.7
401168286289,陕西省,0.2,5.6
401243388279,重庆,0.2,5.6
401022138783,浙江省,0.2,3.7
757193007446,上海,0.2,3.7
401034729786,浙江省,0.4,3.7
401233836512,四川省,0.2,5.6
401362574518,上海,0.2,3.7
401353057606,上海,0.2,3.7
400986402826,浙江省,0.2,3.7
401097016734,安徽省,0.2,3.7
401346663325,四川省,0.2,5.6
401353057576,上海,0.2,3.7
401294431240,上海,0.2,3.7
401255560977,上海,0.2,3.7
401059194367,江苏省,0.4,3.7
401720049005,江苏省,1.05,4.7
401066100399,江苏省,0.6,3.7
401112489062,浙江省,0.2,3.7
401104483696,江苏省,0.4,3.7
401243809526,湖南省,0.2,5.2
401090382246,江苏省,0.2,3.7
401075846878,浙江省,0.2,3.7
401364748196,四川省,0.2,5.6
401066502958,浙江省,0.9,3.7
401096455162,浙江省,0.2,3.7
401324058743,湖北省,0.2,5.2
401077523394,江苏省,0.3,3.7
401115494485,浙江省,0.45,3.7
401277451200,上海,0.2,3.7
401348445561,重庆,0.2,5.6
401293923891,河南省,0.2,5.2
401112915271,浙江省,0.45,3.7
401068691856,浙江省,0.2,3.7
401100594423,浙江省,0.4,3.7
401336168770,重庆,0.2,5.6
401058796720,安徽省,0.45,3.7
757193007454,天津,0.2,5.2
401067856859,浙江省,0.25,3.7
401123081293,江苏省,0.2,3.7
401100594470,浙江省,0.5,3.7
401112549548,江苏省,0.35,3.7
401104483689,四川省,0.2,5.6
401123773126,安徽省,0.7,3.7
401103367951,浙江省,0.2,3.7
401115946996,浙江省,0.5,3.7
401101398084,浙江省,0.2,3.7
401117258991,江苏省,0.2,3.7
401198615551,上海,0.2,3.7
401100594494,江苏省,0.2,3.7
401325659955,湖南省,0.2,5.2
400913427048,浙江省,0.45,3.7
401174739969,重庆,0.2,5.6
401168286296,四川省,0.2,5.6
401231433379,重庆,0.2,5.6
401273793086,四川省,0.2,5.6
400916045987,江苏省,0.2,3.7
400928679574,江苏省,0.55,3.7
400936436500,江苏省,0.6,3.7
400936197133,浙江省,0.3,3.7
400918121181,浙江省,0.55,3.7
401375402596,陕西省,0.2,5.6
401333373313,重庆,0.2,5.6
400922270614,江苏省,0.25,3.7
401198615505,上海,0.2,3.7
401328506989,贵州省,0.2,5.6
401491197902,浙江省,1.05,4.7
401034503126,江苏省,0.4,3.7
401022293196,浙江省,0.2,3.7
401026343452,江苏省,0.45,3.7
401034446312,江苏省,0.2,3.7
400977891206,浙江省,0.3,3.7
401320779075,陕西省,0.2,5.6
401330177767,贵州省,0.2,5.6
401237398214,湖南省,0.2,5.2
401348845573,上海,0.2,3.7
401273550239,上海,0.2,3.7
400989815916,浙江省,0.2,3.7
401175530726,湖南省,0.2,5.2
401020363381,浙江省,0.2,3.7
401333373338,四川省,0.2,5.6
401020363367,江苏省,0.2,3.7
400945502196,浙江省,0.25,3.7
400983794997,浙江省,0.55,3.7
401011804265,江苏省,0.25,3.7
401331127139,湖南省,0.2,5.2
400989970786,安徽省,0.65,3.7
400955868556,浙江省,0.45,3.7
401325092104,上海,0.2,3.7
401324696853,上海,0.2,3.7
401102162066,江苏省,0.35,3.7
401101469455,江苏省,0.2,3.7
401154132697,重庆,0.2,5.6
401094774859,浙江省,0.2,3.7
401152833602,四川省,0.2,5.6
401254131287,上海,0.2,3.7
401115916156,陕西省,0.2,5.6
401163280044,四川省,0.2,5.6
401263267612,上海,0.2,3.7
401066995293,江苏省,0.6,3.7
401315113533,上海,0.2,3.7
401103044125,浙江省,0.55,3.7
757193007439,浙江省,0.2,3.7
401066503027,江苏省,0.2,3.7
401509728104,重庆,0.2,5.6
401475098730,陕西省,0.2,5.6
401101398013,江苏省,0.6,3.7
401096455170,安徽省,0.2,3.7
401058796705,浙江省,0.2,3.7
401064381302,浙江省,0.2,3.7
401330177742,上海,0.2,3.7
401361933995,重庆,0.2,5.6
401071244452,安徽省,0.2,3.7
401065657980,浙江省,0.35,3.7
401072169576,浙江省,0.95,3.7
401073528307,浙江省,0.85,3.7
401353767999,重庆,0.2,5.6
401101374266,江苏省,0.3,3.7
401097114692,浙江省,0.2,3.7
401123081323,安徽省,0.2,3.7
401293731008,上海,0.2,3.7
401100142366,江苏省,0.75,3.7
401610490541,贵州省,0.2,5.6
401554147254,云南省,0.2,5.6
401123773160,浙江省,0.2,3.7
401114675062,江苏省,0.6,3.7
401124408403,江苏省,0.2,3.7
401100142416,浙江省,0.4,3.7
401115947006,浙江省,0.2,3.7
401243809496,陕西省,0.2,5.6
400916046031,浙江省,0.75,3.7
401274545340,四川省,0.2,5.6
400945502140,浙江省,0.3,3.7
401357658099,上海,0.2,3.7
400945496269,江苏省,0.2,3.7
401484419000,云南省,0.2,5.6
400945502164,江苏省,0.2,3.7
401325659962,湖南省,0.2,5.2
401487867718,四川省,0.2,5.6
400918602202,江苏省,0.25,3.7
401391829943,贵州省,0.2,5.6
401503715197,陕西省,0.2,5.6
401561706635,陕西省,0.2,5.6
401376343178,四川省,0.2,5.6
401981003197,浙江省,1.05,4.7
401410815198,贵州省,0.2,5.6
401022138751,浙江省,0.2,3.7
401535155921,陕西省,0.2,5.6
401164787985,上海,0.2,3.7
401034922701,江苏省,0.3,3.7
401022655163,浙江省,0.2,3.7
401484919465,重庆,0.2,5.6
401489135613,陕西省,0.2,5.6
400977891213,江苏省,1,3.7
400981180432,浙江省,0.7,3.7
401574044606,贵州省,0.2,5.6
401026343445,浙江省,0.45,3.7
757193007443,广东省,0.2,5.2
401034729730,江苏省,0.2,3.7
401007850959,浙江省,0.7,3.7
401246342372,广东省,0.2,5.2
401008251485,江苏省,0.2,3.7
401587227151,云南省,0.2,5.6
401032178334,江苏省,0.4,3.7
401007850934,浙江省,0.2,3.7
401592712540,四川省,0.2,5.6
401365809665,湖北省,0.2,5.2
401610490510,山西省,0.2,5.6
401008251508,浙江省,0.55,3.7
400955868595,浙江省,0.25,3.7
401419825337,安徽省,1.05,4.7
400989815962,江苏省,0.45,3.7
401410815141,四川省,0.2,5.6
401250471094,上海,0.2,3.7
757193007445,北京,0.2,5.2
400955868549,浙江省,0.35,3.7
400936436494,浙江省,0.3,3.7
401400299511,重庆,0.2,5.6
401101458526,江苏省,0.65,3.7
401101951564,浙江省,0.2,3.7
401124408435,江苏省,0.3,3.7
401285029250,四川省,0.2,5.6
401123773145,江苏省,0.2,3.7
401123320025,浙江省,0.25,3.7
401282917936,上海,0.2,3.7
401476447185,陕西省,0.2,5.6
401117197276,浙江省,0.2,3.7
401058229867,浙江省,0.65,3.7
401116367827,浙江省,0.3,3.7
401517670574,云南省,0.2,5.6
401104483664,浙江省,0.3,3.7
401349208698,上海,0.2,3.7
401068841944,浙江省,0.2,3.7
401489765394,四川省,0.2,5.6
401371457526,上海,0.2,3.7
401116367834,浙江省,0.4,3.7
401123656024,上海,0.2,3.7
401484117404,四川省,0.2,5.6
401068841920,浙江省,0.2,3.7
401077523456,浙江省,0.25,3.7
401362574557,四川省,0.2,5.6
401068691918,江苏省,0.2,3.7
401068841937,安徽省,0.2,3.7
400949583103,江苏省,0.7,3.7
401361384026,四川省,0.2,5.6
401472859727,陕西省,0.2,5.6
757193007434,浙江省,0.5,3.7
400847314206,河北省,0.2,5.2
400944597858,浙江省,0.4,3.7
400936197101,浙江省,0.8,3.7
400945502171,安徽省,0.3,3.7
400913426993,浙江省,0.2,3.7
400929777336,浙江省,0.65,3.7
401123081286,上海,0.2,3.7
400912865356,江苏省,0.2,3.7
400929261542,江苏省,0.25,3.7
400931010844,江苏省,0.45,3.7
401585547180,云南省,0.2,5.6
401324058674,上海,0.2,3.7
400942589789,江苏省,0.3,3.7
401592016501,四川省,0.2,5.6
400929818343,江苏省,0.25,3.7
400920919263,江苏省,0.65,3.7
401453546076,云南省,0.2,5.6
401159299536,上海,0.2,3.7
400918121174,江苏省,0.45,3.7
400918121150,浙江省,0.8,3.7
401233836505,上海,0.2,3.7
401008251478,浙江省,0.25,3.7
401007850927,浙江省,0.35,3.7
401505623666,上海,0.2,3.7
401538261828,四川省,0.2,5.6
401491197865,贵州省,0.2,5.6
400990614766,内蒙古自治区,0.2,8.2
400952905769,浙江省,0.85,3.7
401903816414,安徽省,1.05,4.7
401004127670,安徽省,0.2,3.7
401429100834,四川省,0.2,5.6
401008251453,江苏省,0.25,3.7
400979765882,浙江省,0.25,3.7
401511774790,云南省,0.2,5.6
401464314772,贵州省,0.2,5.6
401562002906,上海,0.2,3.7
401272712040,湖南省,0.2,5.2
401502133022,四川省,0.2,5.6
401012838274,江苏省,0.2,3.7
401004042306,江苏省,0.2,3.7
400956323981,浙江省,0.2,3.7
401550615106,云南省,0.2,5.6
401572581348,上海,0.2,3.7
401021474620,浙江省,0.2,3.7
401022655206,江苏省,0.25,3.7
400979463896,浙江省,0.2,3.7
400978124052,江苏省,0.2,3.7
400977891176,江苏省,0.2,3.7
401440487916,上海,0.2,3.7
401562002913,重庆,0.2,5.6
400949583098,浙江省,0.6,3.7
401583643260,陕西省,0.2,5.6
400956324004,安徽省,0.2,3.7
401149034186,湖南省,0.2,5.2
401017436249,安徽省,0.2,3.7
400956324011,浙江省,0.2,3.7
401018778053,浙江省,0.95,3.7
400978900866,江苏省,0.4,3.7
400955868487,江苏省,0.5,3.7
401373735070,贵州省,0.2,5.6
400978525878,江苏省,0.2,3.7
401503635091,上海,0.2,3.7
401024625346,浙江省,0.2,3.7
401405156637,贵州省,0.2,5.6
401383937078,四川省,0.2,5.6
401032178327,浙江省,0.25,3.7
402173085996,江苏省,1.05,4.7
401462392930,重庆,0.2,5.6
401525408216,上海,0.2,3.7
401067242477,江苏省,0.25,3.7
401069414047,江苏省,0.2,3.7
401361933963,四川省,0.2,5.6
401371741143,四川省,0.2,5.6
401058796712,浙江省,0.25,3.7
401107297036,浙江省,0.4,3.7
400984755230,江苏省,0.9,3.7
401346232955,重庆,0.2,5.6
401111581170,浙江省,0.2,3.7
401057679666,江苏省,0.35,3.7
401116367859,浙江省,0.2,3.7
401117197269,浙江省,0.65,3.7
402285984709,江苏省,1.05,4.7
401558039840,陕西省,0.2,5.6
401554147230,云南省,0.2,5.6
402141606657,浙江省,1.05,4.7
401567349171,上海,0.2,3.7
401404232850,四川省,0.2,5.6
401066995323,浙江省,0.2,3.7
402156864700,浙江省,1.05,4.7
401115947013,江苏省,0.2,3.7
401114675055,江苏省,0.35,3.7
401511774837,四川省,0.2,5.6
401407953664,上海,0.2,3.7
401119160575,浙江省,0.2,3.7
401115494508,浙江省,0.5,3.7
401102857528,安徽省,0.2,3.7
401553321510,上海,0.2,3.7
400918121142,浙江省,0.2,3.7
400913427062,浙江省,0.55,3.7
401561861980,重庆,0.2,5.6
400936197096,安徽省,0.95,3.7
400924963926,浙江省,0.2,3.7
400945502118,江苏省,0.4,3.7
400937492472,江苏省,0.2,3.7
401168937847,湖南省,0.2,5.2
400929777348,浙江省,0.2,3.7
400912865343,浙江省,0.2,3.7
401402282950,上海,0.2,3.7
757193007442,广东省,0.2,5.2
401513399267,上海,0.2,3.7
400929261516,浙江省,0.35,3.7
400920919256,浙江省,0.45,3.7
400946982066,浙江省,0.25,3.7
400931010913,浙江省,0.75,3.7
400930750791,浙江省,0.2,3.7
401518147460,上海,0.2,3.7
400978124006,江苏省,0.55,3.7
400979463869,安徽省,0.35,3.7
401583268973,四川省,0.2,5.6
401573365876,重庆,0.2,5.6
400954837456,浙江省,0.25,3.7
400988142979,江苏省,0.45,3.7
401018778078,安徽省,0.65,3.7
401560905339,上海,0.2,3.7
401008251492,安徽省,0.45,3.7
401553321502,云南省,0.2,5.6
401462392908,上海,0.2,3.7
401032178398,江苏省,0.2,3.7
400984363782,江苏省,0.2,3.7
400984125822,江苏省,0.85,3.7
400978566969,江苏省,0.25,3.7
401011804219,浙江省,0.4,3.7
401595854823,贵州省,0.2,5.6
401440440212,重庆,0.2,5.6
400986790073,浙江省,0.25,3.7
401002618736,安徽省,0.25,3.7
401022655240,浙江省,0.2,3.7
401491197910,上海,0.2,3.7
400973353486,浙江省,0.6,3.7
401012838281,浙江省,0.2,3.7
401103776627,浙江省,0.85,3.7
401114675048,江苏省,0.9,3.7
401115494466,安徽省,0.45,3.7
401391829904,四川省,0.2,5.6
401112549479,浙江省,0.5,3.7
401124408366,浙江省,0.85,3.7
401097512559,江苏省,0.2,3.7
401110157647,浙江省,0.2,3.7
401486278927,上海,0.2,3.7
401424434457,贵州省,0.2,5.6
401391829911,四川省,0.2,5.6
401068274261,浙江省,0.2,3.7
401573365883,上海,0.2,3.7
757193007437,安徽省,0.2,3.7
401097512586,浙江省,0.2,3.7
402089244968,浙江省,1.05,4.7
401067242452,浙江省,0.25,3.7
401065658002,浙江省,0.45,3.7
401484919527,陕西省,0.2,5.6
401570711426,上海,0.2,3.7
401417113374,四川省,0.2,5.6
401092511140,浙江省,0.2,3.7
401073528321,江苏省,0.55,3.7
401095657621,浙江省,0.45,3.7
401587001763,四川省,0.2,5.6
401569908820,陕西省,0.2,5.6
401092269385,浙江省,0.35,3.7
401589162007,上海,0.2,3.7
401068691849,江苏省,0.4,3.7
401068691876,江苏省,0.35,3.7
401059194342,江苏省,0.2,3.7
401064381265,江苏省,0.55,3.7
401573365896,四川省,0.2,5.6
401100594462,江苏省,0.2,3.7
400931943216,江苏省,1,3.7
400922508352,安徽省,0.7,3.7
401615628044,贵州省,0.2,5.6
400920919249,江苏省,0.3,3.7
400946982034,江苏省,0.2,3.7
401592257250,云南省,0.2,5.6
400757419071,江苏省,0.4,3.7
401407953671,陕西省,0.2,5.6
401428710442,上海,0.2,3.7
401453124426,云南省,0.2,5.6
401391195633,重庆,0.2,5.6
400929818336,浙江省,0.2,3.7
401527923287,四川省,0.2,5.6
401389356571,重庆,0.2,5.6
401360309992,上海,0.2,3.7
401149034115,湖南省,0.2,5.2
401273550221,重庆,0.2,5.6
400940817614,浙江省,0.2,3.7
400936197089,浙江省,0.35,3.7
402207877035,浙江省,1.05,4.7
401328124599,上海,0.2,3.7
400930376668,浙江省,0.25,3.7
402156864749,浙江省,1.05,4.7
400918602227,江苏省,0.45,3.7
400922270607,浙江省,0.2,3.7
401509728099,云南省,0.2,5.6
401524051105,上海,0.2,3.7
401487867706,重庆,0.2,5.6
401489135652,重庆,0.2,5.6
401034446344,江苏省,0.2,3.7
401034446320,浙江省,0.2,3.7
401456354872,上海,0.2,3.7
400977891196,安徽省,0.2,3.7
400973353466,江苏省,0.2,3.7
400976816786,安徽省,0.7,3.7
401273014928,湖南省,0.2,5.2
401503715172,贵州省,0.2,5.6
400955868462,江苏省,0.7,3.7
400956323967,安徽省,0.45,3.7
401525401876,四川省,0.2,5.6
400978567013,浙江省,0.2,3.7
401607888490,四川省,0.2,5.6
400949583142,江苏省,0.2,3.7
401592712518,四川省,0.2,5.6
401346549676,四川省,0.2,5.6
401407233808,贵州省,0.2,5.6
400983794946,浙江省,0.4,3.7
401502133030,贵州省,0.2,5.6
401250570609,江苏省,0.2,3.7
401236141132,江苏省,0.7,3.7
401284737250,浙江省,0.2,3.7
401244501278,浙江省,0.65,3.7
401282917899,浙江省,0.2,3.7
401263597880,江苏省,0.2,3.7
401273138284,浙江省,0.35,3.7
401244501292,安徽省,0.25,3.7
401572581355,云南省,0.2,5.6
401265731478,四川省,0.2,5.6
401237484472,江苏省,0.4,3.7
401237636057,浙江省,0.2,3.7
401385697728,湖南省,0.2,5.2
401247761145,江苏省,0.2,3.7
401273014942,浙江省,0.2,3.7
401237115137,浙江省,0.2,3.7
401250471100,浙江省,0.8,3.7
401405156669,上海,0.2,3.7
401240746744,浙江省,0.2,3.7
401255561021,浙江省,0.25,3.7
401278760431,陕西省,0.2,5.6
401453042967,上海,0.2,3.7
401524051112,上海,0.2,3.7
401293923914,北京,0.2,5.2
401484419031,重庆,0.2,5.6
401263597897,安徽省,0.25,3.7
401284110122,广东省,0.2,5.2
401251207975,江苏省,0.3,3.7
401238677280,浙江省,0.2,3.7
757193007447,浙江省,0.35,3.7
401273704680,浙江省,0.35,3.7
401550447979,上海,0.2,3.7
401198615512,江苏省,0.35,3.7
401487540316,贵州省,0.2,5.6
401282405285,河南省,0.2,5.2
401188474232,浙江省,0.75,3.7
402125180018,江苏省,1.05,4.7
401168286271,广东省,0.2,5.2
401187105687,浙江省,0.35,3.7
401502228445,重庆,0.2,5.6
401159631771,浙江省,0.55,3.7
401269539786,浙江省,0.45,3.7
401235877639,安徽省,0.2,3.7
401554147222,上海,0.2,3.7
401261523539,江苏省,0.3,3.7
401254131255,安徽省,0.9,3.7
401607394180,上海,0.2,3.7
402236288526,浙江省,1.05,4.7
401160536199,江苏省,0.9,3.7
401541117897,上海,0.2,3.7
401502133054,云南省,0.2,5.6
401574044660,四川省,0.2,5.6
401570711433,陕西省,0.2,5.6
401365928582,浙江省,0.7,3.7
401362727200,安徽省,0.2,3.7
401389340969,云南省,0.2,5.6
401364694484,江苏省,0.2,3.7
401414611797,四川省,0.2,5.6
401592016432,上海,0.2,3.7
401355250736,安徽省,0.8,3.7
401379316588,浙江省,0.25,3.7
401375402626,浙江省,0.3,3.7
401452344770,陕西省,0.2,5.6
400943837192,四川省,0.2,5.6
401328124550,安徽省,0.85,3.7
401442225982,四川省,0.2,5.6
401360310026,广东省,0.2,5.2
401443034355,四川省,0.2,5.6
401607155858,湖南省,0.2,5.2
401332566560,浙江省,0.4,3.7
401539989640,重庆,0.2,5.6
401299045068,江苏省,0.2,3.7
401328506957,江苏省,0.2,3.7
401607394165,贵州省,0.2,5.6
401286983358,浙江省,0.2,3.7
401407233739,上海,0.2,3.7
401360310072,上海,0.2,3.7
401526437768,上海,0.2,3.7
402283353277,浙江省,1.05,4.7
401525408186,上海,0.2,3.7
401561706674,四川省,0.2,5.6
401607155897,四川省,0.2,5.6
401243809501,浙江省,0.45,3.7
401352984484,江苏省,0.55,3.7
401292033271,浙江省,0.35,3.7
401425694972,四川省,0.2,5.6
401348445515,江苏省,0.45,3.7
401285029242,四川省,0.2,5.6
401352984438,江苏省,0.4,3.7
401350667185,江苏省,0.2,3.7
401453703235,四川省,0.2,5.6
401493884666,广东省,0.2,5.2
401328608082,江苏省,0.2,3.7
401273512549,江苏省,0.2,3.7
401489135638,四川省,0.2,5.6
401264907777,江苏省,0.7,3.7
401129692539,江苏省,0.2,3.7
401200406380,江苏省,0.7,3.7
401459530988,陕西省,0.2,5.6
401511466822,四川省,0.2,5.6
401129692521,江苏省,0.2,3.7
401178345681,江苏省,0.65,3.7
401158654921,江苏省,0.2,3.7
401123656031,浙江省,0.35,3.7
401153650756,浙江省,0.35,3.7
401505623641,贵州省,0.2,5.6
401408828588,上海,0.2,3.7
401466301882,重庆,0.2,5.6
401151979368,浙江省,0.3,3.7
401182634053,浙江省,0.4,3.7
401176011795,江苏省,0.7,3.7
401188487652,安徽省,0.2,3.7
401173062738,江苏省,0.2,3.7
401188407105,浙江省,0.35,3.7
401173062669,浙江省,0.45,3.7
401155807780,浙江省,0.2,3.7
757195930361,浙江省,0.2,3.7
402461550664,浙江省,1.05,4.7
401150187324,江苏省,0.2,3.7
401524051137,重庆,0.2,5.6
401162013235,江苏省,0.2,3.7
401578283004,湖南省,0.2,5.2
401453043036,上海,0.2,3.7
401194919893,浙江省,0.2,3.7
401550447922,重庆,0.2,5.6
401503635121,上海,0.2,3.7
401150187331,浙江省,0.2,3.7
401610490502,四川省,0.2,5.6
401118798571,浙江省,0.35,3.7
401409923386,湖南省,0.2,5.2
401230953468,安徽省,0.35,3.7
401190025567,安徽省,0.6,3.7
401502228438,上海,0.2,3.7
401183898450,安徽省,0.3,3.7
401231433393,浙江省,0.3,3.7
401272666060,浙江省,0.55,3.7
401244841183,江苏省,0.2,3.7
401200977586,浙江省,0.2,3.7
401605321288,云南省,0.2,5.6
401409923409,四川省,0.2,5.6
401503635139,陕西省,0.2,5.6
401417113367,上海,0.2,3.7
401472859773,四川省,0.2,5.6
401453703203,陕西省,0.2,5.6
402403430777,浙江省,1.05,4.7
401712878280,云南省,0.2,5.6
401241401658,浙江省,0.35,3.7
401429100802,上海,0.2,3.7
401282917911,江苏省,0.25,3.7
401254131294,浙江省,0.95,3.7
401254131317,浙江省,0.35,3.7
401850008077,云南省,0.2,5.6
401259906294,浙江省,0.2,3.7
401764656010,陕西省,0.2,5.6
401647666154,四川省,0.2,5.6
401284737242,浙江省,0.6,3.7
401229512150,浙江省,0.45,3.7
401641955384,四川省,0.2,5.6
401626454961,四川省,0.2,5.6
401273793030,浙江省,0.25,3.7
401237484480,安徽省,0.2,3.7
401272419143,江苏省,0.2,3.7
401237193507,江苏省,0.2,3.7
401238677201,江苏省,0.8,3.7
401229994173,浙江省,0.2,3.7
401242261977,安徽省,0.25,3.7
401242129690,浙江省,0.45,3.7
401240746682,江苏省,0.5,3.7
401659608075,四川省,0.2,5.6
401282405278,安徽省,0.45,3.7
401752849540,四川省,0.2,5.6
401791332036,四川省,0.2,5.6
401799431276,贵州省,0.2,5.6
401237398184,浙江省,0.65,3.7
401782315222,四川省,0.2,5.6
401339989981,安徽省,0.2,3.7
401365060661,浙江省,0.25,3.7
401346549683,浙江省,0.2,3.7
401425695041,湖南省,0.2,5.2
401320855073,江苏省,0.2,3.7
401186206600,湖南省,0.2,5.2
401352420303,安徽省,0.5,3.7
401607096775,山东省,0.2,5.2
401277451231,浙江省,0.75,3.7
401786063216,陕西省,0.2,5.6
401329481281,浙江省,0.2,3.7
401273512524,浙江省,0.2,3.7
401682048261,四川省,0.2,5.6
401320855098,浙江省,0.2,3.7
401484919502,上海,0.2,3.7
401284589841,安徽省,0.2,3.7
401263267644,陕西省,0.2,5.6
401292033333,江苏省,0.55,3.7
401101951619,浙江省,0.2,3.7
