运单编号,目的地,计费重量,总运费,备注
3308291921656,内蒙古自治区,0.6,6.3,
3308291921644,河南省,0.58,6.3,
3308291921632,福建省,0.24,6.3,
3308291921625,北京,0.28,6.3,
3308291921619,西藏自治区,0.74,6.3,
3308291921607,江苏省,1.16,5,
3308291921595,北京,0.35,6.3,
3308291921589,广东省,0.75,6.3,
3308190310920,黑龙江省,0.75,6.3,
3308231877885,广东省,0.22,6.3,
3308234342197,广东省,0.52,6.3,
3308234342203,广西壮族自治区,0.44,6.3,
3308234342215,辽宁省,0.38,6.3,
3308231877897,江西省,0.2,6.3,
3308234342245,天津,0.17,6.3,
3308231877873,福建省,0.5,6.3,
3308231877861,广东省,0.12,6.3,
3308231877850,天津,0.18,6.3,
3308231877848,福建省,0.16,6.3,
3308234342227,山东省,1.1,6.93,
3308234342239,黑龙江省,0.44,6.3,
3308234342185,广东省,0.5,6.3,
3308234342161,山东省,0.2,6.3,
3308234342150,福建省,0.55,6.3,
3308234342173,福建省,0.45,6.3,
3308284539081,天津,1,6.3,
3308284539093,山东省,0.9,6.3,
3308262825037,河北省,1.05,6.93,
3308284539100,北京,0.31,6.3,
3308285018134,福建省,0.7,6.3,
3308285018146,青海省,0.46,6.3,
3308262824962,河南省,0.66,6.3,
3308262825013,广东省,0.22,6.3,
3308262825025,广东省,0.14,6.3,
3308262825001,吉林省,1.35,8.82,
3308262824998,河北省,0.11,6.3,
3308262824986,山西省,0.45,6.3,
3308262824974,广东省,0.2,6.3,
3308262118335,江西省,0.3,6.3,
3308262824955,山东省,0.12,6.3,
3308262824949,广西壮族自治区,0.71,6.3,
3308262118365,山东省,0.06,6.3,
3308262118359,广西壮族自治区,0.2,6.3,
3308262118347,福建省,2.38,15.12,
3308285018158,北京,0.24,6.3,
3308317125091,广东省,1,6.3,
3308217833859,福建省,0.18,6.3,
3308279967358,北京,0.18,6.3,
3308232300381,山西省,0.35,6.3,
3308295459697,宁夏回族自治区,0.65,6.3,
3308284539056,江西省,1.08,6.93,
3308284539068,广东省,1.08,6.93,
3308284539070,福建省,1.46,9.45,
3308317125110,广西壮族自治区,0.22,6.3,
3308317125108,天津,0.22,6.3,
3308262118323,福建省,0.65,6.3,
3308317125080,安徽省,0.4,4,
3308317125078,山东省,0.3,6.3,
3308317125066,甘肃省,0.2,6.3,
3308217833847,湖北省,0.28,6.3,
3308217833835,北京,1.28,8.19,
3308217833823,广东省,0.28,6.3,
3308217833811,山东省,0.78,6.3,
3308217833800,天津,0.25,6.3,
3308217833793,江苏省,0.25,4,
3308262118311,新疆维吾尔自治区,0.4,6.3,
3308217833865,黑龙江省,0.16,6.3,
3308266277166,江苏省,0.28,4,
3308241239277,天津,0.46,6.3,
3308241239289,广东省,1,6.3,
3308266277099,河北省,0.75,6.3,
3308266277105,湖南省,3.16,20.16,
3308266277117,河南省,0.16,6.3,
3308266277129,湖北省,3.75,23.94,
3308266277135,湖北省,0.46,6.3,
3308266277142,天津,0.56,6.3,
3308266277154,福建省,0.26,6.3,
3308241239265,福建省,0.2,6.3,
3308266277178,河南省,1.19,7.56,
3308266277180,福建省,0.57,6.3,
3308266673408,河北省,1.26,8.19,
3308266673410,河北省,0.22,6.3,
3308266673421,广东省,0.31,6.3,
3308266673433,福建省,0.16,6.3,
3308266673445,辽宁省,0.26,6.3,
3308266673457,江苏省,0.22,4,
3308241239295,河北省,0.2,6.3,
3308287722070,河南省,2.39,15.12,
3308285018160,湖北省,0.12,6.3,
3308264208434,湖南省,0.46,6.3,
3308285018171,福建省,0.18,6.3,
3308285018183,浙江省,0.1,4,
3308285018195,广东省,0.13,6.3,
3308285018201,湖北省,0.26,6.3,
3308285018213,北京,0.21,6.3,
3308264208392,北京,0.6,6.3,
3308264208409,新疆维吾尔自治区,0.19,6.3,
3308264208415,广东省,0.26,6.3,
3308264208422,河北省,0.2,6.3,
3308217833781,北京,0.34,6.3,
3308264208446,四川省,0.16,6.3,
3308285018225,北京,0.21,6.3,
3308327531232,河南省,1.05,6.93,
3308241239307,山西省,0.54,6.3,
3308232300356,湖北省,0.5,6.3,
3308287722111,山西省,1.31,8.82,
3308287722100,山东省,1.89,11.97,
3308287722093,山东省,0.95,6.3,
3308287722081,湖北省,0.61,6.3,
3308287722068,新疆维吾尔自治区,1.44,9.45,
3308225507215,广东省,0.55,6.3,
3308326083296,江西省,0.56,6.3,
3308326083302,北京,0.58,6.3,
3308326083314,广东省,0.6,6.3,
3308326083326,河南省,0.48,6.3,
3308326083284,北京,0.3,6.3,
3308225507222,福建省,0.32,6.3,
3308225507234,山东省,0.26,6.3,
3308225507246,辽宁省,0.86,6.3,
3308225507258,福建省,0.16,6.3,
3308225507260,新疆维吾尔自治区,0.54,6.3,
3308225507271,湖南省,0.28,6.3,
3308327531256,山东省,0.2,6.3,
3308327531293,湖南省,0.2,6.3,
3308327531281,北京,1,6.3,
3308327531270,江西省,2.52,16.38,
3308327531268,广东省,0.6,6.3,
3308324490005,甘肃省,0.14,6.3,
3308327531244,吉林省,0.2,6.3,
3308318004615,湖北省,0.35,6.3,
3308318004627,北京,0.35,6.3,
3308318004639,内蒙古自治区,0.24,6.3,
3308318004645,广东省,0.22,6.3,
3308327531300,河南省,0.28,6.3,
3308227671763,北京,0.27,6.3,
3308227671726,广东省,0.45,6.3,
3308227671738,福建省,0.45,6.3,
3308227671740,山东省,1.85,11.97,
3308227671751,河北省,1.07,6.93,
3308227671714,湖北省,0.2,6.3,
3308326083338,北京,0.24,6.3,
3308326083340,内蒙古自治区,2.16,13.86,
3308326083351,北京,1.1,6.93,
3308326083363,湖北省,0.26,6.3,
3308326083375,湖南省,1.25,8.19,
3308225507283,内蒙古自治区,0.15,6.3,
3308227663092,湖北省,0.65,6.3,
3308225507295,福建省,0.19,6.3,
3308227663067,广东省,0.32,6.3,
3308227663079,辽宁省,0.36,6.3,
3308227663085,广东省,0.2,6.3,
3308227663158,福建省,0.24,6.3,
3308227663109,广东省,0.25,6.3,
3308227663115,河北省,0.68,6.3,
3308227663122,湖南省,0.6,6.3,
3308227663134,江苏省,0.74,4,
3308227663146,吉林省,0.42,6.3,
3308217833872,辽宁省,0.52,6.3,
3308232300393,广西壮族自治区,0.7,6.3,
3308318004603,广东省,0.2,6.3,
3308280120385,广东省,0.35,6.3,
3308280120392,广东省,0.2,6.3,
3308280120409,河北省,0.42,6.3,
3308280120415,山东省,0.3,6.3,
3308318004597,福建省,0.9,6.3,
3308232300400,北京,0.25,6.3,
3308255318569,辽宁省,0.2,6.3,
3308255318557,北京,0.2,6.3,
3308255318545,黑龙江省,0.3,6.3,
3308255318533,广东省,0.45,6.3,
3308255318521,河南省,0.3,6.3,
3308279967401,北京,1,6.3,
3308279967360,辽宁省,0.82,6.3,
3308279967371,山东省,0.3,6.3,
3308279967383,黑龙江省,0.38,6.3,
3308279967395,广东省,0.18,6.3,
3308318004585,吉林省,0.26,6.3,
3308280120367,湖北省,0.12,6.3,
3308280120379,广东省,0.68,6.3,
3308318004550,河北省,0.3,6.3,
3308318004561,北京,0.7,6.3,
3308318004573,湖北省,0.56,6.3,
3308327531311,湖北省,0.28,6.3,
3308241239356,陕西省,0.16,6.3,
3308327531323,湖南省,0.3,6.3,
3308327921148,新疆维吾尔自治区,0.34,6.3,
3308225507209,辽宁省,1,6.3,
3308327921150,江苏省,0.48,4,
3308327921161,辽宁省,0.32,6.3,
3308327921173,辽宁省,1,6.3,
3308327921185,广东省,0.54,6.3,
3308327921197,湖南省,1.94,12.6,
3308232300447,广西壮族自治区,0.57,6.3,
3308255318510,湖南省,1.04,6.93,
3308232300423,湖北省,0.3,6.3,
3308255318508,湖北省,0.8,6.3,
3308255318491,湖北省,0.55,6.3,
3308255318480,福建省,0.36,6.3,
3308255318478,北京,0.25,6.3,
3308232300411,北京,0.3,6.3,
3308241239344,山西省,0.16,6.3,
3308241239319,山西省,0.1,6.3,
3308241239325,广东省,1.5,9.45,
3308241239332,福建省,0.32,6.3,
3308346891549,河北省,0.2,6.3,
3308287860608,河南省,0.25,6.3,
3308287860580,黑龙江省,0.44,6.3,
3308346891555,广西壮族自治区,0.25,6.3,
3308346100009,内蒙古自治区,0.14,6.3,
3308284181655,湖北省,0.17,6.3,
3308284181643,福建省,0.23,6.3,
3308284181631,江西省,0.44,6.3,
3308284181620,福建省,0.6,6.3,
3308284181618,海南省,0.22,6.3,
3308284181667,福建省,0.71,6.3,
3308346099990,北京,0.49,6.3,
3308346099988,河北省,0.33,6.3,
3308346099976,广西壮族自治区,0.32,6.3,
3308346099964,福建省,0.16,6.3,
3308346099952,山东省,0.3,6.3,
3308346099945,广东省,0.32,6.3,
3308285788105,福建省,0.8,6.3,
3308285788045,广东省,0.53,6.3,
3308285788094,辽宁省,0.71,6.3,
3308285788082,广东省,0.66,6.3,
3308285788075,内蒙古自治区,0.98,6.3,
3308285788069,山西省,0.5,6.3,
3308285788057,广西壮族自治区,0.7,6.3,
3308284181679,广东省,0.3,6.3,
3308285788033,广东省,0.94,6.3,
3308285788021,北京,0.64,6.3,
3308285788010,广东省,0.49,6.3,
3308284181709,山东省,0.19,6.3,
3308284181692,天津,0.26,6.3,
3308284181685,山东省,0.39,6.3,
3308311406239,广东省,0.2,6.3,
3308349202148,湖北省,0.48,6.3,
3308346095747,河北省,0.07,6.3,
3308346095759,广东省,0.15,6.3,
3308346095765,北京,0.2,6.3,
3308346095772,广西壮族自治区,0.32,6.3,
3308346099915,广西壮族自治区,1.06,6.93,
3308346099927,山东省,0.49,6.3,
3308346099939,河南省,1.8,11.34,
3308349202161,江西省,0.23,6.3,
3308349202150,广东省,0.1,6.3,
3308346095735,广西壮族自治区,0.35,6.3,
3308347692866,广东省,0.2,6.3,
3308313249297,湖南省,0.38,6.3,
3308313249285,广东省,0.36,6.3,
3308313249273,广东省,0.6,6.3,
3308313249261,广东省,0.6,6.3,
3308313249250,北京,1,6.3,
3308313249248,广东省,0.4,6.3,
3308313249236,福建省,0.51,6.3,
3308313249224,广东省,1.02,6.93,
3308313249212,广东省,0.49,6.3,
3308313249205,内蒙古自治区,0.61,6.3,
3308343694817,福建省,0.26,6.3,
3308349202173,广东省,0.4,6.3,
3308349202185,北京,0.78,6.3,
3308349202197,河南省,0.09,6.3,
3308343694751,广东省,0.58,6.3,
3308343694763,吉林省,0.16,6.3,
3308343694775,广东省,0.56,6.3,
3308343694787,吉林省,0.61,6.3,
3308343694799,北京,0.96,6.3,
3308343694805,山东省,0.79,6.3,
3308346095723,吉林省,0.27,6.3,
3308343694829,山东省,0.35,6.3,
3308343694835,江苏省,0.18,4,
3308343694842,山东省,0.24,6.3,
3308343771212,福建省,0.09,6.3,
3308343771224,湖北省,0.76,6.3,
3308343771236,河南省,0.5,6.3,
3308343771248,广西壮族自治区,0.3,6.3,
3308343771250,北京,0.41,6.3,
3308343771261,黑龙江省,1.26,8.19,
3308346891562,广西壮族自治区,0.55,6.3,
3308347692817,北京,0.29,6.3,
3308309488145,广东省,0.62,6.3,
3308309488139,河北省,0.32,6.3,
3308309331757,天津,0.17,6.3,
3308309331745,山东省,0.98,6.3,
3308309331733,江西省,0.23,6.3,
3308309331721,广东省,0.15,6.3,
3308309331710,山东省,0.13,6.3,
3308309331708,江苏省,0.32,4,
3308347692829,广东省,0.2,6.3,
3308309488152,福建省,0.19,6.3,
3308346891598,广东省,0.14,6.3,
3308295160613,广东省,0.3,6.3,
3308295160601,北京,0.2,6.3,
3308295160595,吉林省,0.95,6.3,
3308295160583,北京,0.5,6.3,
3308295160571,福建省,0.7,6.3,
3308295160560,辽宁省,0.25,6.3,
3308346891586,福建省,0.18,6.3,
3308346891574,北京,0.09,6.3,
3308311406264,山东省,0.32,6.3,
3308310532308,新疆维吾尔自治区,0.5,6.3,
3308311406252,广东省,0.46,6.3,
3308311406245,天津,0.24,6.3,
3308311406227,河南省,0.49,6.3,
3308311406215,广东省,0.26,6.3,
3308311406203,北京,0.26,6.3,
3308311406197,广东省,0.73,6.3,
3308311406185,北京,0.83,6.3,
3308311406173,北京,0.56,6.3,
3308310532310,福建省,0.1,6.3,
3308309488164,广东省,0.2,6.3,
3308347692854,山东省,0.1,6.3,
3308347692842,江西省,0.52,6.3,
3308347692835,广东省,0.2,6.3,
3308310532291,广东省,0.25,6.3,
3308310532280,湖南省,0.24,6.3,
3308310532278,广东省,0.46,6.3,
3308310532266,山西省,0.18,6.3,
3308309488188,山东省,0.31,6.3,
3308309488176,新疆维吾尔自治区,0.34,6.3,
3308233267725,广东省,0.3,6.3,
3308234380144,湖北省,0.45,6.3,
3308232300435,河北省,0.35,6.3,
3308233267689,湖北省,0.2,6.3,
3308233267695,江西省,0.3,6.3,
3308233267707,福建省,2.24,14.49,
3308233267719,广东省,0.25,6.3,
3308233267732,河南省,0.25,6.3,
3308232300370,河北省,0.41,6.3,
3308234380156,河南省,0.5,6.3,
3308234380168,山西省,0.2,6.3,
3308234380170,广东省,0.35,6.3,
3308234380181,河北省,2.9,18.27,
3308234380193,广东省,0.35,6.3,
3308248944322,江苏省,0.26,4,
3308248944315,湖南省,0.86,6.3,
3308248944309,广东省,0.74,6.3,
3308231835752,河南省,0.7,6.3,
3308248944360,北京,0.21,6.3,
3308248944358,广东省,0.62,6.3,
3308248944346,山东省,0.74,6.3,
3308248944334,新疆维吾尔自治区,0.35,6.3,
3308231835739,宁夏回族自治区,0.45,6.3,
3308231835745,福建省,0.55,6.3,
3308232300368,河南省,0.49,6.3,
3308231835764,广东省,0.2,6.3,
3308231835776,河南省,0.2,6.3,
3308231835788,湖南省,0.9,6.3,
3308231835790,广西壮族自治区,0.4,6.3,
3308231835806,山西省,0.25,6.3,
3308231835818,江苏省,0.2,4,
3308231835820,河北省,0.3,6.3,
3308245355164,天津,0.14,6.3,
3308245355127,内蒙古自治区,1.29,8.19,
3308244781792,广东省,0.67,6.3,
3308244781809,辽宁省,1.1,6.93,
3308245355085,广东省,1.04,6.93,
3308245355097,福建省,0.54,6.3,
3308245355103,辽宁省,0.42,6.3,
3308245355115,北京,0.39,6.3,
3308244781785,北京,0.5,6.3,
3308245355139,福建省,0.23,6.3,
3308248542381,广东省,0.73,6.3,
3308245355145,湖北省,0.16,6.3,
3308248542370,广西壮族自治区,0.12,6.3,
3308245355176,吉林省,0.05,6.3,
3308245355152,河北省,0.26,6.3,
3308248944292,广东省,0.87,6.3,
3308234380200,湖南省,0.2,6.3,
3308248944285,北京,0.24,6.3,
3308248944279,湖北省,1.7,10.71,
3308248542423,山东省,0.3,6.3,
3308248542411,福建省,0.24,6.3,
3308248542400,湖北省,0.14,6.3,
3308248542393,福建省,0.74,6.3,
3308244781779,黑龙江省,0.28,6.3,
3308244781718,广东省,0.5,6.3,
3308244781720,辽宁省,1.75,11.34,
3308244781731,福建省,0.22,6.3,
3308244781743,辽宁省,0.45,6.3,
3308244781755,湖南省,0.75,6.3,
3308244781767,广西壮族自治区,0.4,6.3,
3308253835862,河南省,0.8,6.3,
3308253835855,北京,0.28,6.3,
3308325723833,山东省,1.73,11.34,
3308253835849,广西壮族自治区,0.63,6.3,
3308253835837,新疆维吾尔自治区,0.46,6.3,
3308253835825,北京,1.38,8.82,
3308325723821,天津,0.69,6.3,
3308325723810,吉林省,0.74,6.3,
3308325723808,广东省,0.45,6.3,
3308325723791,广东省,1.54,10.08,
3308325723780,河南省,1.26,8.19,
3308249425976,江苏省,0.33,4,
3308249426045,广东省,0.64,6.3,
3308249426039,河北省,0.31,6.3,
3308249426027,新疆维吾尔自治区,0.2,6.3,
3308249426015,湖北省,0.2,6.3,
3308249426003,湖南省,1.13,7.56,
3308249425990,黑龙江省,2.82,18.27,
3308249425988,山东省,0.54,6.3,
3308249425964,吉林省,0.55,6.3,
3308249425952,辽宁省,0.82,6.3,
3308300503163,福建省,0.23,6.3,
3308325723778,河南省,0.68,6.3,
3308318927524,山东省,1.74,11.34,
3308257269815,内蒙古自治区,0.72,6.3,
3308253835916,河南省,0.08,6.3,
3308253835904,黑龙江省,0.18,6.3,
3308253835898,北京,0.24,6.3,
3308253835886,辽宁省,0.58,6.3,
3308318927482,北京,0.24,6.3,
3308318927494,吉林省,0.62,6.3,
3308318927505,黑龙江省,0.59,6.3,
3308318927512,广东省,0.48,6.3,
3308257269822,辽宁省,1,6.3,
3308318927536,广东省,0.2,6.3,
3308319166977,福建省,0.32,6.3,
3308319166989,吉林省,0.45,6.3,
3308314689541,北京,0.2,6.3,
3308314689530,山东省,0.2,6.3,
3308314689528,天津,0.28,6.3,
3308314689516,河南省,0.3,6.3,
3308314689504,福建省,0.2,6.3,
3308314689498,湖南省,0.44,6.3,
3308262944847,福建省,0.57,6.3,
3308317890922,广东省,0.84,6.3,
3308317891009,湖北省,0.47,6.3,
3308317890995,黑龙江省,1.16,7.56,
3308317890983,北京,0.46,6.3,
3308317890971,福建省,0.55,6.3,
3308317890960,广东省,1,6.3,
3308317890958,湖南省,0.65,6.3,
3308317890946,河北省,0.14,6.3,
3308317890934,天津,0.5,6.3,
3308257269834,福建省,0.22,6.3,
3308259758724,北京,0.4,6.3,
3308259758736,北京,0.12,6.3,
3308259758748,天津,0.28,6.3,
3308259758750,江苏省,0.23,4,
3308259758761,湖南省,0.35,6.3,
3308259758773,福建省,0.16,6.3,
3308257269860,福建省,1,6.3,
3308257269858,湖南省,1.46,9.45,
3308257269846,内蒙古自治区,0.2,6.3,
3308325723766,福建省,0.64,6.3,
3308321490088,山东省,0.2,6.3,
3308321252401,北京,0.45,6.3,
3308321252413,河北省,0.08,6.3,
3308321252425,辽宁省,0.5,6.3,
3308321252437,山西省,0.22,6.3,
3308321490039,河北省,0.2,6.3,
3308321490045,吉林省,0.4,6.3,
3308321490052,山东省,1,6.3,
3308321490064,辽宁省,0.25,6.3,
3308321490076,天津,0.23,6.3,
3308321252395,天津,0.5,6.3,
3308322693929,湖北省,0.3,6.3,
3308322693935,福建省,5.54,35.28,
3308322693942,宁夏回族自治区,0.25,6.3,
3308322693954,吉林省,0.3,6.3,
3308322693966,湖南省,0.25,6.3,
3308322693978,北京,0.2,6.3,
3308253835874,广西壮族自治区,0.2,6.3,
3308325723742,天津,0.78,6.3,
3308325723754,辽宁省,0.46,6.3,
3308262944859,广东省,0.6,6.3,
3308319166995,湖南省,1.33,8.82,
3308262944865,广东省,0.44,6.3,
3308262944872,广东省,0.58,6.3,
3308262944884,广东省,0.5,6.3,
3308262944896,天津,1.1,6.93,
3308263105850,广东省,0.1,6.3,
3308263105861,湖北省,0.34,6.3,
3308263105873,湖北省,0.9,6.3,
3308263105885,北京,0.38,6.3,
3308321252383,河南省,0.65,6.3,
3308319167004,福建省,0.62,6.3,
3308319167016,河南省,0.52,6.3,
3308319167028,北京,0.4,6.3,
3308321252346,北京,0.65,6.3,
3308321252358,广东省,0.6,6.3,
3308263105897,黑龙江省,0.16,6.3,
3308263105903,山东省,0.92,6.3,
3308321252360,北京,0.6,6.3,
3308321252371,河北省,0.35,6.3,
3308317891015,辽宁省,0.5,6.3,
3308355376261,湖北省,0.8,6.3,
3308355376212,天津,0.9,6.3,
3308355376224,辽宁省,0.26,6.3,
3308355376236,广西壮族自治区,0.34,6.3,
3308355376248,天津,0.45,6.3,
3308355376250,北京,0.74,6.3,
3308355376205,吉林省,0.77,6.3,
3308355376273,湖南省,0.74,6.3,
3308355376285,辽宁省,0.55,6.3,
3308358967132,广东省,0.28,6.3,
3308358967125,北京,0.2,6.3,
3308300503151,福建省,1.51,10.08,
3308358967119,新疆维吾尔自治区,0.35,6.3,
3308358967107,广东省,0.2,6.3,
3308354642108,河南省,1.2,7.56,
3308354642054,河北省,0.76,6.3,
3308354642066,天津,0.54,6.3,
3308354642078,黑龙江省,0.72,6.3,
3308354642080,广东省,0.72,6.3,
3308354642091,吉林省,0.62,6.3,
3308355376194,北京,0.98,6.3,
3308354642110,福建省,0.7,6.3,
3308354642121,广东省,0.38,6.3,
3308354642133,广东省,0.73,6.3,
3308354642145,北京,0.47,6.3,
3308358967144,河北省,0.18,6.3,
3308353299216,江苏省,1,4,
3308358089701,吉林省,0.9,6.3,
3308287860633,山东省,0.2,6.3,
3308287860621,山东省,0.2,6.3,
3308287860610,山东省,0.28,6.3,
3308358089695,河南省,0.55,6.3,
3308287860591,北京,0.37,6.3,
3308358089683,黑龙江省,0.5,6.3,
3308358089713,河南省,0.22,6.3,
3308358089725,山西省,0.74,6.3,
3308358089737,广东省,0.52,6.3,
3308358089749,广东省,0.85,6.3,
3308358967089,天津,0.7,6.3,
3308287148800,辽宁省,1.38,8.82,
3308287148865,山西省,0.22,6.3,
3308287148811,广东省,0.34,6.3,
3308287148823,北京,0.52,6.3,
3308287148835,河北省,0.2,6.3,
3308287148847,广东省,0.42,6.3,
3308287148859,福建省,0.5,6.3,
3308358089671,辽宁省,1,6.3,
3308287148872,湖北省,1,6.3,
3308287148884,福建省,0.14,6.3,
3308287148896,北京,0.82,6.3,
3308358089658,河南省,0.7,6.3,
3308358089660,辽宁省,0.3,6.3,
3308358967095,天津,0.7,6.3,
3308353299204,广东省,0.36,6.3,
3308299704192,江西省,0.6,6.3,
3308299704209,河北省,0.54,6.3,
3308299704215,福建省,0.69,6.3,
3308299704222,天津,1.92,12.6,
3308299704234,甘肃省,1,6.3,
3308299704185,北京,0.86,6.3,
3308299704246,湖南省,2.78,17.64,
3308299704258,福建省,0.34,6.3,
3308299704260,天津,0.2,6.3,
3308300503096,福建省,0.76,6.3,
3308300503114,广西壮族自治区,3.33,21.42,
3308300503126,河北省,0.94,6.3,
3308353299198,内蒙古自治区,0.2,6.3,
3308353299186,河北省,0.24,6.3,
3308353299174,山西省,0.35,6.3,
3308353299162,湖北省,0.38,6.3,
3308299704179,福建省,0.66,6.3,
3308358967170,河南省,0.2,6.3,
3308358967168,河北省,0.23,6.3,
3308358967156,北京,0.6,6.3,
3308364092090,辽宁省,1.5,9.45,
